id,code,name,price,quantity,description,unit,image_path,category_id,user_id,created_at,updated_at
1,SUADAC_DAIRYCHAMP_118,Combo 2 hộp Sữa Đặc Có Đường Dairy Champ Lon 1Kg,114000,50," <div class=""detail-content-title""> Chi tiết sản phẩm </div> <div class=""sidebar-product-content""> <div class=""product-specs d-flex justify-start items-start gap24 flex-col"">  <!-- ngIf: product.inventory && product.inventory > 0 --> <!-- ngIf: product.manufacturer --><div class=""product-specs-row d-flex justify-start items-center gap8 ng-scope"" ng-if=""product.manufacturer""> <div class=""product-specs-label"">Thương hiệu</div> <div class=""product-specs-value ng-binding"">Dairy Champ</div> </div><!-- end ngIf: product.manufacturer --> <!-- ngIf: product.product_origin --><div class=""product-specs-row d-flex justify-start items-center gap8 ng-scope"" ng-if=""product.product_origin""> <div class=""product-specs-label"">Xuất xứ</div> <div class=""product-specs-value ng-binding"">Việt Nam</div> </div><!-- end ngIf: product.product_origin --> <!-- ngIf: product.warehouse_address --><div class=""product-specs-row d-flex justify-start items-center gap8 ng-scope"" ng-if=""product.warehouse_address""> <div class=""product-specs-label"">Kho hàng tại</div> <div class=""product-specs-value ng-binding"">Bình Dương, Hồ Chí Minh</div> </div><!-- end ngIf: product.warehouse_address -->  <!-- ngIf: locationFrom --> </div> </div> <div class=""detail-content-title""> Mô tả sản phẩm </div> <div class=""pr-content product-warp-bottom"">  <div id=""product-detail"" class=""tab-content content-from-seller""> <div class=""copy-right show-tab-detail-product"" id=""content-product""> <p>Tên sản phẩm: Sữa Đặc Có Đường Dairy Champ Lon 1Kg</p> <p>Sữa đặc, kem đặc có đường Dairy Champ với hương vị béo, ngọt, độ sánh mịn tuyệt vời. Kem đặc, sữa đặc dùng chấm bánh mì, pha cà phê, pha sinh tố, trà sữa, làm bánh flan,.. đều rất ngon. Sữa đặc có đường Dairy Champ lon 1kg tiện dùng lâu dài</p> <p>Sữa đặc là loại thực phẩm quen thuộc với bất cứ lứa tuổi nào. Sữa Đặc Có Đường Dairy Champ Vixumilk Lon 1Kg được sản xuất từ nguồn sữa sạch và đóng trong lon kín, không chỉ thơm ngậy mà còn <span style=""background-color: #ffff00"">atoan</span> cho sức khỏe người dùng.<br><br>Ngoài cách pha với nước ấm uống trực tiếp, Sữa Đặc Có Đường Dairy Champ Lon 1Kg còn là nguyên liệu quan trọng để tạo hương vị béo ngậy cho các ly sinh tố, những chiếc bánh hoặc những hộp sữa chua mát lành. Một ly cà phê pha cùng sữa cũng là <span style=""background-color: #ffff00"">lchọn</span> yêu thích của nhiều người để bắt đầu ngày mới.<br>Sữa Đặc Có Đường Dairy Champ Lon 1Kg cung cấp cho cơ thể nhiều dưỡng chất quan trọng có trong sữa.<br><br>Khối lượng tịnh / Thể tích thực / Kích thước: 1Kg<br><br></p> <p>Loại sản phẩm: Sữa đặc có đường</p> <p>Trọng lượng: 1kg</p> <p>Thành phần: Đường kính (240.2g), nước, sữa (bột whey, bột sữa), dầu thực vật, maltodextrin, chất ổn định (E145, E451i, E460i, E322), màu tổng hợp dùng trong thực phẩm, chất bảo quản tự nhiên (E234, E235)</p> <p>Hương vị: Ngọt đậm đà</p> <p>Thích hợp: Pha cà phê, làm sữa chua, bánh flan...</p> <p>Thương hiệu: Dairy Champ (Việt Nam)</p> <p>Sản xuất: Việt Nam</p> <p><img src=""https://cdn.chiaki.vn/unsafe/0x960/left/top/smart/filters:quality(70)/https://chiaki.vn/upload/seller/blobid1685110891010-f5bcffda011a73280d9b8312fc9270e1.jpg"" alt=""image product content 1"" style=""max-width: 700px; max-height: 700px; "" class=""loading-image"" loading=""lazy"" href=""https://cdn.chiaki.vn/unsafe/0x960/left/top/smart/filters:quality(70)/https://chiaki.vn/upload/seller/blobid1685110891010-f5bcffda011a73280d9b8312fc9270e1.jpg"" data-featherlight=""image""><br><br>Xuất xứ: Malaysia<br><br>Thành phần: Đường, nước, sữa, sữa bột, dầu thực vật, hương liệu tổng hợp, Lecithins, Matamycin<br><br>Hướng dẫn sử dụng: Uống với cà phê, ca cao, trà, làm bánh, ăn với bánh mì hoặc pha với nước sôi để làm thức uống<br><br>Hướng dẫn bảo quản: Bảo quản nơi khô ráo, thoáng mát, tránh ánh nắng trực tiếp.<br><br><img src=""https://cdn.chiaki.vn/unsafe/0x960/left/top/smart/filters:quality(70)/https://chiaki.vn/upload/seller/blobid1685110867217-caef6c300c318a9946485a73fe9a7a40.png"" alt=""image product content 2"" style=""max-width: 700px; max-height: 700px; "" class=""loading-image"" loading=""lazy"" href=""https://cdn.chiaki.vn/unsafe/0x960/left/top/smart/filters:quality(70)/https://chiaki.vn/upload/seller/blobid1685110867217-caef6c300c318a9946485a73fe9a7a40.png"" data-featherlight=""image""></p> <p>-******- SHOP CAM KẾT-*****--</p> <p>1. Hàng chính hãng 100%</p> <p>2. Đổi trả trong vòng 7 ngày nếu lỗi sản phẩm từ sản xuất</p> <p>3. Đền 200% nếu phát hiện fa ke</p> <p>Da lô tư vấn mua hàng: Không 9 một 6 không 0 không 6 một 7<br><br><br></p> </div>  </div>  <div class=""tab-content  hide"" id=""guarantee"">  </div> </div> ",cái,https://cdn.chiaki.vn/unsafe/0x960/left/top/smart/filters:quality(75)/https://chiaki.vn/upload/seller/1685111146-sh--1-.jpg,16,1,2025-09-27 16:24:57.780,2025-09-27 16:24:57.780
2,BANH_CUSTAS_8,BÁNH TRỨNG CAO CẤP CUSTARD 25k,25000,50,"<div data-v-367407f5="""" class=""page-section-tittle"">Mô tả sản phẩm</div> <!----> <blockquote data-v-367407f5=""""><div data-v-b620a744="""" data-v-367407f5="""" class=""paragraph-view max-width-text page-section-content""><div data-v-b620a744="""" class=""paragraph-content-wrap""><div data-v-b620a744="""" class=""paragraph-content full-content"">BÁNH TRỨNG CAO CẤP CUSTARD 
Thành phần: trứng gà,bột mì, dầu thực vật,đường kính,bơ,lycerin, muối, hương vị tổng hợp.
Hanh sử dụng 1 năm kể từ ngày sx.</div></div> <!----></div></blockquote>",cái,https://cf.shopee.vn/file/a4476f7a3399d437ac61ce31fb96d895,1,1,2025-09-27 16:24:57.780,2025-09-27 16:24:57.780
3,BANH_MARINEBOY_5,Snack Orion - Bánh Jungle Boy/ Marine Boy hộp 35g,10500,50,"<div class=""tab-pane fade show active"" id=""des"" role=""tabpanel"" aria-labelledby=""des-tab""><h2 class=""product-title breakall"">Giới thiệu Snack Orion - Bánh Jungle Boy/ Marine Boy hộp 35g</h2> Lưu ý<br>Bao bì sản phẩm có nhiều mẫu mã nên sẽ được giao ngẫu nhiên<br>Bánh hình cá dễ thương, vị giòn giòn, mặn mặn, ngọt ngọt nên bé thích ăn. Bánh Jungle boy T-rex sườn bò sốt cam Orion/ Bánh Jungle boy raptor vị socola lúa mạch/ Bánh Marine boy vị gà BBQ/ Bánh Marine boy vị tôm nướng môi đỏ/ Bánh Marine boy vị rong biển tuyết xanh hộp 35g tiện lợi dễ bảo quản, bé vừa ăn vừa học hiệu quả. Snack Orion chất lượng, được nhiều người chọn mua vì sự thơm ngon và chất lượng đảm bảo.<br>Khuyên dùng<br><img src=""https://cf.shopee.vn/file/c7e615e016ca50cbae9e1bf8a374643a"" alt=""Snack Orion - Bánh Jungle Boy/ Marine Boy hộp 35g"" loading=""lazy"" class=""img-fit lazyloaded"" width=""525"" height=""525"">
        <noscript><img src=""https://cf.shopee.vn/file/c7e615e016ca50cbae9e1bf8a374643a"" alt=""Snack Orion - Bánh Jungle Boy/ Marine Boy hộp 35g""></noscript><br>Dùng cho trẻ em từ 4 tuổi trở lên và người lớn<br>Bảo quản<br>Bảo quản nơi khô ráo, thoáng mát, tránh ánh nắng trực tiếp<br>#tutuminimart #tutuhome<br>#snackorion<br>#marineboy </div><div class=""text-center""><a class=""btn btn-outline-primary"" title=""Xem đầy đủ"" target=""_blank"" href=""/mua-hang/s15290877093"" rel=""nofollow noreferrer"">Xem thêm thông tin sản phẩm</a></div><div class=""tab-pane fade show active pt-3"" id=""specs"" role=""tabpanel"" aria-labelledby=""specs-tab""><h2>Chi Tiết Sản Phẩm</h2><table class=""table table-hover table-striped border""><tbody>  <tr><th> SKU </th><td class=""breakall""> s15290877093 </td></tr>  <tr><th> Loại bánh quy </th><td class=""breakall""> Bánh quy giòn </td></tr>  <tr><th> Tên tổ chức chịu trách nhiệm sản xuất </th><td class=""breakall""> Đang cập nhật </td></tr>  <tr><th> Địa chỉ tổ chức chịu trách nhiệm sản xuất </th><td class=""breakall""> Đang cập nhật </td></tr>  <tr><th> Trọng lượng </th><td class=""breakall""> 30g </td></tr>  <tr><th> Xuất xứ </th><td class=""breakall""> Việt Nam </td></tr>  <tr><th> Loại thực phẩm </th><td class=""breakall""> Truyền thống </td></tr>  <tr><th> Hạn sử dụng </th><td class=""breakall""> 8 tháng </td></tr>  <tr><th> Kích Cỡ Gói </th><td class=""breakall""> 35G/GR </td></tr>  <tr><th> Số lượng </th><td class=""breakall""> 1 </td></tr>  <tr><th> Thương hiệu </th><td class=""breakall""> ORION </td></tr>  <tr><th> d </th><td class=""breakall""> 2521 </td></tr>  </tbody></table></div>  <div class=""tags pt-2""><h2>Từ Khóa</h2><div>  <a href=""/tag/yến-mạch-nếp-cẩm-yumfood/"" rel=""tag"" title=""yến mạch nếp cẩm yumfood"">yến mạch nếp cẩm yumfood</a>  <a href=""/tag/đùi-vịt-cay-tứ-xuyên/"" rel=""tag"" title=""đùi vịt cay tứ xuyên"">đùi vịt cay tứ xuyên</a>  <a href=""/tag/trà-túi-lọc-cà-gai-leo/"" rel=""tag"" title=""trà túi lọc cà gai leo"">trà túi lọc cà gai leo</a>  <a href=""/tag/chân-giò-kho/"" rel=""tag"" title=""chân giò kho"">chân giò kho</a>  <a href=""/tag/ty-ngậm/"" rel=""tag"" title=""ty ngậm"">ty ngậm</a>  <a href=""/tag/thùng-gạo-nhỏ/"" rel=""tag"" title=""thùng gạo nhỏ"">thùng gạo nhỏ</a>  <a href=""/tag/khăn-mịn-dày-hàn-quốc/"" rel=""tag"" title=""khăn mịn dày hàn quốc"">khăn mịn dày hàn quốc</a>  <a href=""/tag/mô-hình-thảm-cỏ/"" rel=""tag"" title=""mô hình thảm cỏ"">mô hình thảm cỏ</a>  <a href=""/tag/vàng-trong-ngày/"" rel=""tag"" title=""vàng trong ngày"">vàng trong ngày</a>  <a href=""/tag/viên-dentiste/"" rel=""tag"" title=""viên dentiste"">viên dentiste</a>  <a href=""/tag/bánh-handmade/"" rel=""tag"" title=""bánh handmade"">bánh handmade</a>  <a href=""/tag/tráp-cưới/"" rel=""tag"" title=""tráp cưới"">tráp cưới</a>  <a href=""/tag/kẹo-nama-socola/"" rel=""tag"" title=""kẹo nama socola"">kẹo nama socola</a>  <a href=""/tag/nước-rửa-chén-túi-thái-lan/"" rel=""tag"" title=""nước rửa chén túi thái lan"">nước rửa chén túi thái lan</a>  <a href=""/tag/hạt-sen-khô-rang-muối/"" rel=""tag"" title=""hạt sen khô rang muối"">hạt sen khô rang muối</a>  <a href=""/tag/mì-a-cay/"" rel=""tag"" title=""mì a cay"">mì a cay</a>  <a href=""/tag/nuoc-giặt-tay/"" rel=""tag"" title=""nuoc giặt tay"">nuoc giặt tay</a>  <a href=""/tag/sợ-cay/"" rel=""tag"" title=""sợ cay"">sợ cay</a>  <a href=""/tag/phơi-đồ-thông-minh-xếp-gọn/"" rel=""tag"" title=""phơi đồ thông minh xếp gọn"">phơi đồ thông minh xếp gọn</a>  <a href=""/tag/hộp-cơm-chefman/"" rel=""tag"" title=""hộp cơm chefman"">hộp cơm chefman</a>  </div></div>  ",cái,https://cf.shopee.vn/file/30630db0f5aeea6f597eb4c6ace42e1a,1,1,2025-09-27 16:24:57.780,2025-09-27 16:24:57.780
4,BANH_OSTAR_21,Bánh Snack Khoai Tây 35g,6000,50,"<div class=""tab-pane fade show active"" id=""des"" role=""tabpanel"" aria-labelledby=""des-tab""><h2 class=""product-title breakall"">Giới thiệu Bánh Snack Khoai Tây 35g</h2> Bánh Snack O'Star vị kim chi Hàn Quốc có thành phần làm từ nguyên liệu khoai tây tươi, dầu thực vật, gia vị kim chi, muối, bột whey, bột ớt, nước tương... đã qua quá trình kiểm định độ an toàn cho sức khỏe người dùng. Sản phẩm thuộc thương hiệu uy tín nên nhận được sự tin cậy từ người tiêu dùng. Bánh Snack O'Star vị kim chi Hàn Quốc có mùi vị thơm ngon, hấp dẫn sẽ mang lại cho bạn những phút giải trí và thưởng thức bánh thật tuyệt vời bên cạnh bạn bè hoặc người thân. Sản phẩm đóng gói nhỏ gọn, có thể mang theo bên mình khi ra ngoài.<br><img src=""https://cf.shopee.vn/file/d9cf8fe5fc5213c505ae6abf47034bb9"" alt=""Bánh Snack Khoai Tây 35g"" loading=""lazy"" class=""img-fit lazyloaded"" width=""525"" height=""525"">
        <noscript><img src=""https://cf.shopee.vn/file/d9cf8fe5fc5213c505ae6abf47034bb9"" alt=""Bánh Snack Khoai Tây 35g""></noscript><br>HSD: 6 tháng<br>#oishi #bimbim #snack #anvat #snackcua #phomai #snack #sieuthisi #giare #giamgia #giatot #shopee #totnhat #tienich #danang #bansi #shopbansi #mevabe#dogiadung # #bachhoa #thietbi #thongminh #bimbimsocola #bimbimduiga #nuocngot #banhkeo #doanvat </div><div class=""text-center""><a class=""btn btn-outline-primary"" title=""Xem đầy đủ"" target=""_blank"" href=""/mua-hang/s9279677351"" rel=""nofollow noreferrer"">Xem thêm thông tin sản phẩm</a></div><div class=""tab-pane fade show active pt-3"" id=""specs"" role=""tabpanel"" aria-labelledby=""specs-tab""><h2>Chi Tiết Sản Phẩm</h2><table class=""table table-hover table-striped border""><tbody>  <tr><th> Kiểu đóng gói </th><td class=""breakall""> Gói kép </td></tr>  <tr><th> Hạn sử dụng </th><td class=""breakall""> 6 tháng </td></tr>  <tr><th> Xuất xứ </th><td class=""breakall""> Việt Nam </td></tr>  <tr><th> Loại thực phẩm </th><td class=""breakall""> Truyền thống </td></tr>  <tr><th> Kích ứng </th><td class=""breakall""> Không </td></tr>  <tr><th> Giảm cân đặc biệt </th><td class=""breakall""> Tốt cho sức khỏe </td></tr>  <tr><th> Hương vị </th><td class=""breakall""> Đủ loại </td></tr>  <tr><th> Trọng lượng </th><td class=""breakall""> 32g </td></tr>  <tr><th> Ngày hết hạn </th><td class=""breakall""> 18-12-2021 </td></tr>  <tr><th> Thành phần </th><td class=""breakall""> .... </td></tr>  <tr><th> Kích Cỡ Gói </th><td class=""breakall""> 32ML </td></tr>  <tr><th> Thương hiệu </th><td class=""breakall""> ORION </td></tr>  <tr><th> Kho </th><td class=""breakall""> 15 </td></tr>  <tr><th> Kho hàng </th><td class=""breakall""> Thành Phố Đồng Xoài, Bình Phước </td></tr>  <tr><th> SKU </th><td class=""breakall""> s9279677351 </td></tr>  <tr><th> d </th><td class=""breakall""> 2611 </td></tr>  </tbody></table></div>  <div class=""tags pt-2""><h2>Từ Khóa</h2><div>  <a href=""/tag/chân-vịt-30/"" rel=""tag"" title=""chân vịt 30"">chân vịt 30</a>  <a href=""/tag/hộp-đựng-slime/"" rel=""tag"" title=""hộp đựng slime"">hộp đựng slime</a>  <a href=""/tag/xà-phòng-rửa-bình/"" rel=""tag"" title=""xà phòng rửa bình"">xà phòng rửa bình</a>  <a href=""/tag/dưa-pepino/"" rel=""tag"" title=""dưa pepino"">dưa pepino</a>  <a href=""/tag/hạt-sầu-riêng/"" rel=""tag"" title=""hạt sầu riêng"">hạt sầu riêng</a>  <a href=""/tag/mì-koreno-sỉ/"" rel=""tag"" title=""mì koreno sỉ"">mì koreno sỉ</a>  <a href=""/tag/ốc-như/"" rel=""tag"" title=""ốc như"">ốc như</a>  <a href=""/tag/ca-dieu-hong/"" rel=""tag"" title=""ca dieu hong"">ca dieu hong</a>  <a href=""/tag/nước-ép-ổi/"" rel=""tag"" title=""nước ép ổi"">nước ép ổi</a>  <a href=""/tag/quạt-đá-khô/"" rel=""tag"" title=""quạt đá khô"">quạt đá khô</a>  <a href=""/tag/lẩu-nấm-hải-sản-chua-cay/"" rel=""tag"" title=""lẩu nấm hải sản chua cay"">lẩu nấm hải sản chua cay</a>  <a href=""/tag/bông-hẹ/"" rel=""tag"" title=""bông hẹ"">bông hẹ</a>  <a href=""/tag/rong-nho-tách-nước-100gr/"" rel=""tag"" title=""rong nho tách nước 100gr"">rong nho tách nước 100gr</a>  <a href=""/tag/màu-xanh-thiên-thanh/"" rel=""tag"" title=""màu xanh thiên thanh"">màu xanh thiên thanh</a>  <a href=""/tag/giỏ-lục-bình/"" rel=""tag"" title=""giỏ lục bình"">giỏ lục bình</a>  <a href=""/tag/cao-lá-thường-xuân/"" rel=""tag"" title=""cao lá thường xuân"">cao lá thường xuân</a>  <a href=""/tag/thuốc-cỏ-cháy/"" rel=""tag"" title=""thuốc cỏ cháy"">thuốc cỏ cháy</a>  <a href=""/tag/trứng-lộn/"" rel=""tag"" title=""trứng lộn"">trứng lộn</a>  <a href=""/tag/bánh-gấu-hello-panda/"" rel=""tag"" title=""bánh gấu hello panda"">bánh gấu hello panda</a>  <a href=""/tag/bánh-đa-cua-hoàng-gia-vifon-thùng/"" rel=""tag"" title=""bánh đa cua hoàng gia vifon thùng"">bánh đa cua hoàng gia vifon thùng</a>  </div></div>  ",cái,https://cf.shopee.vn/file/d9cf8fe5fc5213c505ae6abf47034bb9,1,1,2025-09-27 16:24:57.780,2025-09-27 16:24:57.780
5,BCS_DUREX_27,Bao Cao Su Durex Invisible hộp 3 gói,92000,50,"
											 
														<div class=""product-description has-more-content less-content table-responsive full-screen  content-format "" id=""product-description"" style=""font-size: 16px; font-family: Helvetica;"">
																	<p><br></p>
<p><img style=""display: block; margin-left: auto; margin-right: auto;"" src=""https://cdn1.concung.com/storage/images/nga/32f7e525e52819d00c1c26f2acff424d.webp"" alt=""Bao Cao Su Durex Invisible hộp 3 gói"" width=""400"" height=""400""> &nbsp;</p>
<p><strong>HƯỚNG DẪN SỬ DỤNG&nbsp;</strong></p>
<p>- Sử dụng bao cao su mới cho mỗi lần quan hệ.<br>- Xé bao cẩn thận. Không dùng móng tay, răng hoặc bất cứ vật gì có khả năng làm rách bao cao su bên trong.&nbsp;<br>- Trước khi bắt đầu quan hệ, đeo bao cao su vào đầu dương vật đang cương cứng, chú ý mặt trong và mặt ngoài .<br>- Cuộn và vuốt bao cuốn cho tới khi ra hết, đảm bảo che phủ toàn bộ dương vật. Nếu bao cao su không dễ dàng sử dụng, có thể bao cao su đã hết hạn, đeo ngược hoặc bị hư hỏng. Vứt ngay và thay một chiếc bao cao su mới khác.&nbsp;<br>- Sau khi xuất tinh, giữ nhẹ đầu bao cao su và rút dương vật ra ngoài khi còn cương cứng.&nbsp;<br>- Bọc bao cao su đã dùng vào khăn giấy rồi bỏ vào thùng rác. Rửa tay sạch với nước và xà phòng.</p>
<p>- Tránh tiếp xúc với mắt, da xước hoặc vết thương. Ngưng sử dụng sản phẩm ngay lập tức trong trường hợp gặp kích ứng. Gặp bác sĩ trong trường hợp kích ứng kéo dài.</p>
<p>- Cần được tư vấn sử dụng nếu bạn hay đối phương đang mang thai hoặc cho con bú. Dù sản phẩm an toàn khi nuốt trong lúc sử dụng, đây không phải là thực phẩm. Tránh xa tầm tay trẻ em.&nbsp;</p>
<p>&nbsp;</p>
<p><strong>THÔNG TIN SẢN PHẨM</strong></p>
<p>- Tên sản phẩm :&nbsp;Bao Cao Su Durex Invisible hộp 3 gói</p>
<p>- Sản xuất : Trung Quốc.</p>
<p>- Số lượng: 3gói / hộp&nbsp;</p>
<p>- Đối tượng sử dụng : Dành cho người lớn&nbsp;</p>
<p>- <span>Độ rộng thiết kế 52mm</span></p>
<p>- Hạn sử dụng 6 tháng sau khi mở hộp</p>
<p>- Sản phẩm có chứng nhận của bộ y tế</p>
<p>&nbsp;</p>
<p><strong>HƯỚNG DẪN BẢO QUẢN SẢN PHẨM&nbsp;</strong></p>
<p>Lưu trữ ở nơi khô thoáng, tránh ánh nắng mặt trời trực tiếp.&nbsp;</p>
															
							</div>
							<div class=""text-center"" style=""    position: absolute;	bottom: 0px;		z-index: 1;		left: calc(50% - 140px);"">
								<span class=""btn  hover-btn   px-5 btn-show-more-content"" style="" background:#fff;width:290px;border: 1.5px solid #67686C; color:#67686C;"" onclick="" $(this).addClass('hide');$('#product-description').removeClass('has-more-content')"">
									Xem thêm 					
								</span>
							</div>
											",cái,https://cdn1.concung.com/2019/04/41359-48017-large_mobile/bao-cao-su-durex-invisible-hop-3-goi.jpg,2,1,2025-09-27 16:24:57.780,2025-09-27 16:24:57.780
6,BCS_DUREX_29,"Bao cao su Durex Pleasuremax, Hộp 03 cái",62000,50,"<h2 id=""cong-dung-cua-bao-cao-su-durex-pleasuremax-hop-03-cai"">Công dụng của Bao cao su Durex Pleasuremax, Hộp 03 cái</h2><ul>
	<li>Kiểu dáng với các đường gân và hạt nổi tạo xúc cảm mãnh liệt cho cả hai.</li>
	<li>Sản phẩm đạt tiêu chuẩn chất lượng quốc tế, an toàn và hiệu quả ISO 4074:2002.</li>
	<li>Bao cao su Durex được sản xuất hoàn toàn bằng chất liệu mủ cao su thiên nhiên, đáp ứng những yêu cầu và điều kiện sản xuất khắt khe dành cho sản phẩm nhạy cảm này.</li>
</ul>
<h2 id=""thong-tin-cua-san-pham-bao-cao-su-durex-pleasuremax"">Thông tin của sản phẩm&nbsp;Bao cao su Durex Pleasuremax</h2>

<ul>
	<li>Sản phẩm được sản xuất và nhập khẩu nguyên lô tại Thái Lan.</li>
	<li>Thành phần cấu tạo từ mủ cao su hoàn toàn tự nhiên giúp an toàn cho người sử dụng.</li>
	<li>Kích thước là 52.5mm.</li>
	<li>Thiết kế được cải tiến là loại bao cao su gai với các hạt nổi, trên mặt bao có thể phát sáng. Có chứa gel bôi trơn trong sản phẩm.</li>
	<li>Bảo quản sản phẩm nơi khô thoáng, tránh ánh nắng trực tiếp của mặt trời.</li>
</ul>

<h2 id=""cong-dung-bao-cao-su-durex-pleasuremax"">Công dụng Bao cao su Durex Pleasuremax</h2>

<ul>
	<li>Kiểu dáng với các đường gân và hạt nổi tạo xúc cảm mãnh liệt cho cả hai.</li>
	<li>Sản phẩm đạt tiêu chuẩn chất lượng quốc tế, an toàn và hiệu quả ISO 4074:2002.</li>
	<li>Bao cao su Durex được sản xuất hoàn toàn bằng chất liệu mủ cao su thiên nhiên, đáp ứng những yêu cầu và điều kiện sản xuất khắt khe dành cho sản phẩm nhạy cảm này.</li>
	<li>Sản phẩm được nhập khẩu chính hãng và đã qua kiểm duyệt của Bộ Y Tế.</li>
	<li>Khuyến cáo: Không bỏ vào bồn vệ sinh.</li>
</ul>

<h2 id=""huong-dan-su-dung-bao-cao-su-durex-pleasuremax"">Hướng dẫn sử dụng&nbsp;Bao cao su Durex Pleasuremax</h2>

<ul>
	<li>Trước khi bóc bao cao su ra khỏi vỏ bạn nên bóp nhẹ bao cao su, nếu bao cao su còn hơi bên trong thì mới dùng.</li>
	<li>Sau đó vuốt nhẹ và dồn bao cao su vào một phía. Khi xé bao cao su nên xe theo đường viền. Điều đặc biệt chú ý là không dùng dao, kéo hoặc răng để làm rách vỏ bao ngoài. Sau đó cầm từ từ đầu dưới của bao cao su để kéo dần ra.Không nên luồn ngón tay hoặc vật sắc nhọn đề lộn bao cao su vì rất dễ bị thủng.</li>
	<li>Sau khi lộn bao cao su xong bạn nên kiểm tra chất bôi trơn có ở trong bao cao su.Trước khi đeo bao cao su bạn cần phải bóp xẹp để cho hết khí ra ngoài. Khi đeo bao nên nhẹ nhàng đưa từ ngoài vào trong cho đến hết dương vật.</li>
	<li>Nên lưu ý với điểm nhô nhỏ ở đầu bao cao su. Nếu bao cao su không có bạn có thể kéo giãn một chút. Vì đó là nơi để chứa tinh dịch người đàn ông sau khi đã xuất tinh.</li>
	<li>Ngay sau khi xuất tinh và trong khi dương vật vẫn còn cứng: giữ chặt bao cao su ở phần gốc và rút từ từ ra khỏi âm đạo để tránh cho tinh dịch chảy ra ngoài.</li>
	<li>Bước cuối cùng là nên thắt nút đầu trên của bao cao su và gói vào giấy vệ sinh, vứt ra thùng rác.</li>
</ul>
",cái,https://cdn.famitaa.net/storage/uploads/noidung/bao-cao-su-durex-pleasuremax-hop-03-cai_00518.webp,2,1,2025-09-27 16:24:57.780,2025-09-27 17:21:55.050
7,CAFE_HUUKHANH_35,Cà phê Hữu Khánh 500g,110000,50,"<div data-v-367407f5="""" class=""page-section-tittle"">Mô tả sản phẩm</div> <!----> <blockquote data-v-367407f5=""""><div data-v-b620a744="""" data-v-367407f5="""" class=""paragraph-view max-width-text page-section-content""><div data-v-b620a744="""" class=""paragraph-content-wrap""><div data-v-b620a744="""" class=""paragraph-content full-content"">Cà phê Hữu Khánh đảm bảo phục vụ nhu cầu của người tiêu dùngđạt chuân an toàn vệ sinh thực phẩm và uy tínchất lượng.
- Sản phẩm sử dụng thương hiệu: Cà phê thành phẩm(cà phê bột đã qua chế biến.
- Thương hiệu đã được cấp theo loại: : Đã được cấp GCN nhãn hiệu hàng hóa/ sở hữu công nghiệpCục Sở hữu Trí tuệ - Bộ Khoa học công nghệ.
- Các thông tin khác về thương hiệu: Thương hiệu cà phê hữu Khánh đang được đông đảo người tiêu dùng ở tỉnh trong ĐBSCL tín nhiệm và sử dụng</div></div> <!----></div></blockquote>",cái,https://vn-test-11.slatic.net/p/4c3ff40e35e3cae1ee2e9415c496cc6c.jpg,4,1,2025-09-27 16:24:57.780,2025-09-27 16:24:57.780
8,CAFE_HUUKHANH_36,Cà phê Hữu Khánh 500g,110000,50,"<div data-v-367407f5="""" class=""page-section-tittle"">Mô tả sản phẩm</div> <!----> <blockquote data-v-367407f5=""""><div data-v-b620a744="""" data-v-367407f5="""" class=""paragraph-view max-width-text page-section-content""><div data-v-b620a744="""" class=""paragraph-content-wrap""><div data-v-b620a744="""" class=""paragraph-content full-content"">Cà phê Hữu Khánh đảm bảo phục vụ nhu cầu của người tiêu dùngđạt chuân an toàn vệ sinh thực phẩm và uy tínchất lượng.
- Sản phẩm sử dụng thương hiệu: Cà phê thành phẩm(cà phê bột đã qua chế biến.
- Thương hiệu đã được cấp theo loại: : Đã được cấp GCN nhãn hiệu hàng hóa/ sở hữu công nghiệpCục Sở hữu Trí tuệ - Bộ Khoa học công nghệ.
- Các thông tin khác về thương hiệu: Thương hiệu cà phê hữu Khánh đang được đông đảo người tiêu dùng ở tỉnh trong ĐBSCL tín nhiệm và sử dụng</div></div> <!----></div></blockquote>",cái,https://vn-test-11.slatic.net/p/4c3ff40e35e3cae1ee2e9415c496cc6c.jpg,4,1,2025-09-27 16:24:57.780,2025-09-27 16:24:57.780
